Male,Female,SeniorCitizen,Partner,Dependents,LessOneYear,oneToThreeYears,ThreePlusYears,MultipleLines,DSL,FiberOptic,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,CreditCard,BankTransfer,MailedCheck,ElectronicCheck,MonthlyCharges,TotalCharges,Churn
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,75.5,4242.35,1
1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,75.5,268.45,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,75.55,331.9,1
0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,75.55,6283.3,1
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,75.55,2659.4,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,75.55,196.9,0
1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,75.55,2107.15,0
0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,75.6,3371.75,0
0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,75.6,1156.35,0
1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,75.6,6143.15,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,75.6,144.8,0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,75.6,1059.55,1
1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,75.65,2180.55,1
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,75.65,89.15,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,75.65,1036.75,1
0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,75.7,2276.95,1
1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,75.7,3162.65,0
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,75.7,4040.2,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,75.7,196.15,1
0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,75.75,1206.05,1
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,75.75,1378.25,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,75.75,79.55,1
0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.75,3444.85,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,75.75,84.5,1
0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.8,1813.1,0
1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,75.8,49.9,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,75.8,45.4,1
0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,75.8,2585.95,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75.85,82.7,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,75.85,425.9,1
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,75.85,2030.75,0
1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,75.9,3678.3,1
1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,75.9,2483.5,1
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,75.9,3810.55,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.9,1493.2,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,75.9,45.8,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,75.9,777.3,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,75.95,556.35,1
0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,76,2136.9,0
0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,76,389.1,1
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,76,187.45,1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,76.05,261.25,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,76.05,299.2,1
1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,76.05,323.25,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,76.05,1640,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,76.1,762.1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,76.1,53.5,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,76.1,888.75,0
1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,76.15,2365.15,1
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,76.2,5073.1,0
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,76.2,4526.85,0
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,76.25,308.25,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,76.25,678.45,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,76.3,1237.3,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,76.35,3474.2,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,76.4,392.65,0
0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,76.4,1058.6,1
0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,76.4,2628.6,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,76.4,1023.9,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,76.45,1205.5,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,76.45,74.3,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,76.45,3734.25,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,76.45,1144.5,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,76.5,45.3,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,76.5,1117.55,0
1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,76.5,180.25,1
1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,76.5,930.05,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,76.55,333.6,1
0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,76.6,465.05,1
0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,76.65,1669.4,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,76.65,3545.1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,76.85,504.05,0
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,76.85,1151.55,0
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,76.95,1249.25,0
0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,77,317.75,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,77.15,431,1
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,77.4,878.35,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,77.5,335.75,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,77.65,1394.55,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,77.75,3413.25,0
1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,77.75,3143.65,0
1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,77.8,664.4,0
1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,77.85,2448.75,1
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,77.85,1329.2,1
1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,77.9,4348.65,1
1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,77.95,3091.75,0
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,77.95,365.55,1
0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,78,653.9,0
1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,78.05,5278.15,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,78.05,55.25,0
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,78.1,93.85,1
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,78.1,3168.75,0
1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,78.1,3439,0
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,78.15,50.45,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,78.2,111.05,0
0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,78.25,521.1,1
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,78.3,923.85,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,78.3,628.65,0
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,78.3,1046.1,1
0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,78.35,1287.85,0
1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,78.45,875.35,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,78.45,799,0
1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,78.45,568.2,0
0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,78.5,1900.25,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,78.5,159.15,1
1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,78.5,856.65,1
0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,78.55,551.3,0
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,78.55,4056.75,1
0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,78.55,3684.95,0
1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,78.65,1752.45,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,78.65,2157.3,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,78.7,433.95,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,78.75,2435.15,1
0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,78.75,2874.15,1
0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,78.75,4433.3,0
0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,78.75,964.35,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,78.8,1974.8,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,78.8,399.25,0
1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,78.8,1218.55,1
1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,78.85,81.7,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,78.85,2171.15,1
0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,78.85,3634.8,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,78.85,317.25,1
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,78.85,3369.05,0
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,78.9,3474.05,1
0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,78.9,3645.05,0
0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,78.9,1319.85,0
0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,78.9,370.25,0
0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,78.9,69.1,1
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,78.95,1233.25,0
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,78.95,69.6,1
0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,78.95,305.55,1
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,78.95,3653,0
0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,78.95,241.3,0
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,78.95,78.45,1
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,79,146.9,1
1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,79,1011.05,0
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,79,762.5,1
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,79,75.55,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,79,338.9,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,79,70.25,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,79.05,908.75,0
1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,79.05,4913.3,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,79.05,46.3,1
0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,79.1,4443.45,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,79.1,564.65,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,79.1,1095.65,1
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,79.15,446.05,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,79.15,2106.05,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,79.15,811.8,1
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,79.15,186.05,0
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,79.15,1056.95,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,79.15,44.15,1
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,79.15,834.15,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,79.2,85.45,1
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,79.2,999.8,0
0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,79.2,239.55,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,79.2,59.2,1
1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,79.2,1461.45,0
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,79.25,1060.6,1
0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,79.25,4869.35,0
0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,79.25,54.9,1
0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,79.25,2254.2,1
0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,79.3,580.8,0
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,79.3,5913.95,0
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,79.3,158.4,1
0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,79.3,104.2,1
1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,79.35,95.1,1
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,79.35,438,1
0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,79.35,325.45,1
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,79.35,1148.1,1
0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,79.35,3673.15,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,79.35,70.6,0
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,79.4,5586.45,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,79.4,1537.9,0
0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,79.4,355.2,1
0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,79.4,5327.25,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,79.45,151.3,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,79.45,188.7,1
1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,79.5,5549.4,1
0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,79.5,2621.75,0
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,79.5,837.5,0
0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,79.5,401.5,0
1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79.5,6118.95,0
0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,79.5,1800.05,0
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,79.55,50.6,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,79.55,863.1,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,79.55,69.8,1
0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,79.55,1948.35,0
1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,79.55,4750.95,1
1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,79.55,2391.8,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,79.55,157.75,0
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,79.6,1687.95,1
1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,79.6,2807.1,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,79.6,229.55,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,79.6,44.95,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,79.65,90.55,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,79.65,2274.35,1
0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,79.65,4834,0
0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,79.65,3131.8,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,79.65,602.55,1
1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,79.65,3369.25,0
0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,79.7,2674.15,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,79.7,199.75,0
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,79.7,449.75,1
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,79.7,1400.3,0
1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,79.75,411.6,0
0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,79.75,5841.35,0
1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,79.75,4512.7,1
1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,79.75,5688.45,0
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,79.8,1345.75,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,79.8,196.95,1
0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,79.8,214.55,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,79.85,865.85,0
0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,79.85,1358.6,0
0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,79.85,3147.15,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,79.85,131.05,1
1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,79.85,542.4,0
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,79.85,415.05,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,79.85,87.9,0
0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,79.85,754.65,1
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,79.85,75.35,1
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,79.9,1952.25,0
0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,79.9,153.8,0
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,79.9,3198.6,1
1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,79.9,1651.95,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,79.9,44.9,0
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,79.9,576.7,0
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,79.9,934.15,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,79.95,123.65,1
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,79.95,3645.6,0
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,79.95,906.85,1
0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,79.95,4888.7,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,79.95,237.25,1
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,80,74.6,1
1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,80,140.1,0
0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,80,1108,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,80,892.65,1
0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,80,79.15,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,80,438.4,1
1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,80,3019.5,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,80,4729.75,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,80,3183.4,1
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,80.05,79.6,1
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80.05,472.65,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,80.05,1734.5,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,80.05,278.4,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,80.05,2088.8,1
1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,80.1,502.6,1
1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,80.1,2595.85,0
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,80.1,50.75,1
0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,80.1,1208.35,1
0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,80.1,1956.4,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,80.15,2096.1,0
